hero_health,enemy_health,hero_magic_stock,enemy_magic_stock,good_hit_cards,normal_hit_cards,low_hit_cards,do_nothing_cards,self_hurt_cards,both_hurt_cards,is_hero_magic,is_enemy_magic
22,39,2,0,0,2,0,0,0,0,0,0
14,31,2,0,5,5,5,1,1,1,0,0
6,26,2,0,5,4,4,1,1,1,0,0
1,16,2,0,4,4,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,1,0
87,74,1,2,4,3,4,1,1,1,0,1
87,66,1,1,4,2,4,0,1,1,0,0
77,58,1,1,3,1,4,0,1,1,0,0
77,43,1,1,3,1,3,0,0,1,1,0
67,33,0,1,2,1,2,0,0,1,0,0
62,23,0,1,1,1,1,0,0,1,0,0
57,10,0,1,1,0,1,0,0,0,0,0
47,5,0,1,5,5,5,1,1,1,0,1
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,1,0
90,82,1,2,5,4,2,1,1,1,0,0
85,72,1,2,4,4,1,1,1,1,1,1
85,36,0,1,4,3,1,1,0,1,0,0
75,28,0,1,3,2,1,1,0,1,0,0
67,18,0,1,2,1,1,1,0,1,0,0
62,10,0,1,2,0,0,1,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
90,85,2,2,3,5,4,0,1,1,1,0
80,65,1,2,3,5,4,0,0,0,0,1
60,57,1,1,2,4,4,0,0,0,0,0
50,52,1,1,1,4,3,0,0,0,0,0
42,44,1,1,1,2,3,0,0,0,0,0
32,39,1,1,0,2,2,0,0,0,0,0
27,31,1,1,0,1,1,0,0,0,0,0
19,26,1,1,5,5,5,1,1,1,0,0
14,16,1,1,4,5,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
84,95,2,1,5,4,4,1,1,1,1,0
76,95,1,1,5,3,4,0,1,1,0,1
56,90,1,0,4,3,3,0,1,1,0,0
46,85,1,0,3,3,2,0,1,1,0,0
28,85,1,0,3,2,2,0,0,1,0,0
18,80,1,0,2,2,1,0,0,1,1,0
8,64,0,0,1,1,1,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,0,0
84,82,2,2,4,2,5,1,1,1,1,0
84,62,1,2,4,2,4,1,0,1,1,0
79,62,0,2,4,2,3,0,0,1,0,1
64,57,0,1,4,2,2,0,0,0,0,0
54,52,0,1,3,2,1,0,0,0,0,1
44,42,0,0,2,2,0,0,0,0,0,0
34,34,0,0,1,1,0,0,0,0,0,0
24,26,0,0,5,5,5,1,1,1,0,0
14,16,0,0,3,5,5,1,1,1,0,0
9,11,0,0,3,5,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
100,80,1,2,4,5,5,0,1,1,0,0
95,70,1,2,3,5,4,0,1,1,0,0
90,65,1,2,3,5,2,0,1,1,0,1
80,57,1,1,3,4,1,0,1,1,0,0
72,52,1,1,3,3,0,0,1,1,0,0
62,42,1,1,1,3,0,0,1,1,0,1
32,42,1,0,0,3,0,0,0,1,1,0
24,26,0,0,0,1,0,0,0,1,0,0
11,21,0,0,5,5,5,1,1,1,0,0
6,16,0,0,5,5,3,1,1,1,0,0
1,8,0,0,5,4,2,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,1
100,90,1,1,5,5,4,0,1,1,1,0
90,70,0,1,5,5,4,0,0,0,0,1
74,65,0,0,5,4,3,0,0,0,0,0
66,55,0,0,4,3,3,0,0,0,0,0
56,50,0,0,3,3,2,0,0,0,0,0
48,45,0,0,3,2,1,0,0,0,0,0
40,40,0,0,3,1,0,0,0,0,0,0
30,30,0,0,1,1,0,0,0,0,0,0
20,22,0,0,5,5,5,1,1,1,0,0
15,22,0,0,5,5,4,0,1,1,0,0
5,17,0,0,4,5,3,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,1,0
80,82,1,2,3,4,4,1,1,1,1,0
75,61,0,2,3,3,4,1,1,0,0,0
67,51,0,2,2,2,4,1,1,0,0,0
57,43,0,2,1,1,4,1,1,0,0,0
52,38,0,2,1,1,2,1,1,0,0,1
42,33,0,1,1,1,0,1,1,0,0,0
34,23,0,1,0,0,0,1,1,0,0,0
24,23,0,1,5,5,5,1,1,1,0,1
4,23,0,0,4,5,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,100,2,2,5,4,5,0,1,1,0,0
82,90,2,2,3,4,5,0,1,1,0,1
72,70,2,1,2,4,5,0,1,0,1,1
62,54,1,0,2,3,4,0,1,0,0,0
57,49,1,0,2,3,2,0,1,0,0,0
52,44,1,0,2,3,0,0,1,0,0,0
44,36,1,0,2,1,0,0,1,0,0,0
44,16,1,0,1,1,0,0,0,0,0,0
34,8,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
80,100,2,2,4,5,5,1,0,1,0,0
75,92,2,2,4,4,4,1,0,1,0,0
70,82,2,2,4,4,3,1,0,0,0,0
60,77,2,2,3,4,2,1,0,0,0,1
40,69,2,1,2,3,2,1,0,0,0,0
35,61,2,1,2,2,1,1,0,0,0,0
27,53,2,1,2,0,1,1,0,0,0,0
17,53,2,1,1,0,1,0,0,0,0,0
12,43,2,1,5,5,5,1,1,1,1,0
7,22,1,1,5,4,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
82,85,2,2,3,4,4,1,1,1,0,0
82,65,2,2,2,4,4,1,0,1,0,1
62,60,2,1,1,4,3,1,0,1,1,1
46,44,1,0,1,2,3,1,0,1,1,0
31,34,0,0,1,2,2,1,0,0,0,0
23,29,0,0,1,1,1,1,0,0,0,0
23,21,0,0,1,0,1,0,0,0,0,0
13,16,0,0,5,5,5,1,1,1,0,0
5,6,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,0,1
76,87,2,1,5,2,4,1,1,1,0,0
66,87,2,1,4,2,4,0,1,1,1,0
56,71,1,1,3,1,4,0,1,1,0,0
41,71,1,1,3,1,3,0,0,1,0,0
36,63,1,1,3,0,2,0,0,1,0,0
26,53,1,1,1,0,2,0,0,1,0,0
21,43,1,1,0,0,1,0,0,1,0,0
16,33,1,1,5,5,5,1,1,1,1,0
6,13,0,1,3,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,1
95,87,2,1,5,4,3,0,1,1,0,0
87,77,2,1,4,3,3,0,1,1,0,0
87,59,2,1,4,2,3,0,0,1,0,1
67,54,2,0,3,2,2,0,0,1,0,0
57,49,2,0,2,2,1,0,0,1,0,0
52,39,2,0,1,2,0,0,0,1,1,0
44,19,1,0,0,1,0,0,0,1,1,0
100,100,2,2,5,5,5,1,1,1,0,0
100,95,2,2,5,5,4,0,1,1,0,0
95,90,2,2,5,5,2,0,1,1,0,0
75,90,2,2,4,5,2,0,0,1,0,0
62,85,2,2,4,4,2,0,0,0,1,0
54,65,1,2,3,3,2,0,0,0,1,0
49,45,0,2,2,3,1,0,0,0,0,0
44,37,0,2,2,2,0,0,0,0,0,0
36,27,0,2,1,1,0,0,0,0,0,0
28,17,0,2,5,5,5,1,1,1,0,0
23,12,0,2,5,5,3,1,1,1,0,0
5,12,0,2,5,4,3,1,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
100,72,2,1,5,4,5,1,0,1,0,0
100,67,2,1,5,4,4,0,0,1,0,0
90,62,2,1,4,4,3,0,0,1,0,0
85,52,2,1,3,4,2,0,0,1,0,0
72,47,2,1,3,3,2,0,0,0,0,0
62,42,2,1,2,3,1,0,0,0,0,0
54,34,2,1,2,1,1,0,0,0,0,0
44,29,2,1,1,1,0,0,0,0,0,0
36,19,2,1,5,5,5,1,1,1,0,0
21,19,2,1,5,5,4,1,0,1,0,0
13,19,2,1,5,4,4,0,0,1,0,1
3,11,2,0,5,3,3,0,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
90,90,2,1,4,5,4,1,1,1,0,1
74,82,2,0,4,3,4,1,1,1,0,0
64,77,2,0,4,3,3,1,1,0,0,0
56,72,2,0,4,2,2,1,1,0,0,0
46,62,2,0,2,2,2,1,1,0,0,0
41,52,2,0,1,2,1,1,1,0,0,0
41,32,2,0,0,2,1,1,0,0,0,0
33,27,2,0,0,1,0,1,0,0,0,0
25,27,2,0,5,5,5,1,1,1,0,0
20,19,2,0,5,4,4,1,1,1,0,0
12,11,2,0,5,2,4,1,1,1,0,0
7,1,2,0,5,2,3,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,0,0
84,84,2,2,5,1,5,1,1,1,1,0
76,74,1,2,5,0,4,1,1,1,0,0
71,64,1,2,4,0,3,1,1,1,1,1
41,54,0,1,4,0,3,1,0,0,0,1
21,54,0,0,3,0,3,0,0,0,0,0
11,44,0,0,1,0,3,0,0,0,0,0
6,39,0,0,1,0,1,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,85,1,2,5,5,4,1,1,0,0,0
95,67,1,2,5,4,4,1,0,0,1,0
85,47,0,2,3,4,4,1,0,0,0,0
75,47,0,2,2,4,4,0,0,0,0,0
67,39,0,2,2,2,4,0,0,0,0,1
57,34,0,1,2,2,2,0,0,0,0,0
49,24,0,1,1,1,2,0,0,0,0,0
44,16,0,1,1,0,1,0,0,0,0,0
34,11,0,1,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,85,2,2,4,5,5,1,1,0,0,0
95,75,2,2,3,5,5,0,1,0,0,0
87,67,2,2,3,3,5,0,1,0,0,1
71,62,2,1,3,2,4,0,1,0,0,0
66,57,2,1,3,2,2,0,1,0,1,0
56,37,1,1,1,2,2,0,1,0,0,0
41,37,1,1,1,2,1,0,0,0,0,1
25,32,1,0,1,1,0,0,0,0,0,0
17,22,1,0,5,5,5,1,1,1,0,0
7,14,1,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,100,2,2,5,4,5,0,1,1,0,0
84,95,2,2,5,3,4,0,1,1,0,0
79,87,2,2,5,2,3,0,1,1,1,1
69,61,1,1,5,1,3,0,1,0,0,1
49,61,1,0,5,1,2,0,0,0,0,0
39,53,1,0,4,0,2,0,0,0,0,0
29,43,1,0,2,0,2,0,0,0,0,0
19,38,1,0,1,0,1,0,0,0,0,0
14,28,1,0,5,5,5,1,1,1,0,0
4,20,1,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,85,2,2,5,5,4,1,0,1,0,0
90,77,2,2,4,4,4,1,0,1,0,0
80,77,2,2,3,4,4,0,0,1,0,0
75,64,2,2,3,3,4,0,0,0,0,0
67,54,2,2,2,2,4,0,0,0,0,1
57,46,2,1,2,1,3,0,0,0,0,1
37,41,2,0,1,1,2,0,0,0,0,0
29,36,2,0,1,0,1,0,0,0,0,0
19,31,2,0,5,5,5,1,1,1,0,0
11,21,2,0,4,4,5,1,1,1,0,0
6,13,2,0,4,3,4,1,1,1,0,0
1,3,2,0,4,3,3,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
100,84,1,2,5,4,5,0,1,1,0,0
92,74,1,2,4,3,5,0,1,1,0,0
87,69,1,2,4,3,3,0,1,1,0,0
79,64,1,2,4,2,2,0,1,1,0,0
71,54,1,2,3,1,2,0,1,1,1,0
66,44,0,2,3,1,0,0,1,1,0,1
41,39,0,1,2,1,0,0,1,0,0,0
41,21,0,1,2,0,0,0,0,0,0,0
31,11,0,1,5,5,5,1,1,1,0,1
16,6,0,0,5,5,4,1,1,0,0,0
8,1,0,0,5,4,3,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,90,1,2,4,5,4,1,1,1,0,0
80,80,1,2,2,5,4,1,1,1,0,0
75,65,1,2,1,5,4,1,1,0,0,0
70,57,1,2,1,4,3,1,1,0,0,0
62,57,1,2,1,3,3,0,1,0,0,1
46,49,1,1,1,1,3,0,1,0,1,0
46,29,0,1,1,1,2,0,0,0,0,0
36,24,0,1,0,1,1,0,0,0,0,0
28,19,0,1,5,5,5,1,1,1,0,0
23,11,0,1,5,4,4,1,1,1,0,0
13,3,0,1,4,3,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
85,87,2,2,4,4,3,1,1,1,0,0
77,82,2,2,4,3,2,1,1,1,1,0
49,82,1,2,4,2,2,1,0,1,0,0
39,72,1,2,2,2,2,1,0,1,0,0
29,62,1,2,0,2,2,1,0,1,0,0
29,54,1,2,0,1,2,0,0,1,0,1
14,49,1,1,0,1,1,0,0,0,0,1
4,41,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
80,100,2,2,4,5,5,1,0,1,0,0
75,92,2,2,4,4,4,1,0,1,0,1
55,87,2,1,3,4,3,1,0,1,0,1
39,87,2,0,3,3,3,0,0,1,0,0
29,77,2,0,1,3,3,0,0,1,0,0
19,69,2,0,0,2,3,0,0,1,0,0
14,61,2,0,0,1,2,0,0,1,1,0
100,100,2,2,5,5,5,1,1,1,0,1
90,92,2,1,5,4,4,1,1,1,0,0
80,87,2,1,4,4,3,1,1,1,1,0
75,67,1,1,3,4,2,1,1,1,1,0
67,51,0,1,3,2,2,1,1,1,0,0
57,51,0,1,3,2,2,0,0,1,0,0
52,46,0,1,3,2,0,0,0,1,0,1
36,36,0,0,2,1,0,0,0,1,0,0
31,23,0,0,2,0,0,0,0,0,0,0
21,13,0,0,5,5,5,1,1,1,0,0
13,5,0,0,5,3,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,80,2,2,4,5,5,1,0,1,0,0
95,67,2,2,4,4,5,1,0,0,0,0
90,57,2,2,3,4,4,1,0,0,0,0
85,49,2,2,3,3,3,1,0,0,0,0
75,44,2,2,2,3,2,1,0,0,0,0
70,44,2,2,2,3,1,0,0,0,1,0
60,28,1,2,1,2,1,0,0,0,1,0
52,12,0,2,1,0,1,0,0,0,0,0
42,7,0,2,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,0,0
87,80,2,2,3,4,4,1,1,1,0,1
66,75,2,1,3,3,4,1,1,0,1,1
46,59,1,0,2,2,4,1,1,0,1,0
46,33,0,0,2,1,4,1,0,0,0,0
41,28,0,0,2,1,2,1,0,0,0,0
31,20,0,0,1,0,2,1,0,0,0,0
21,20,0,0,0,0,2,0,0,0,0,0
16,15,0,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,80,2,2,4,5,5,1,0,1,0,1
90,60,2,1,3,5,5,1,0,0,0,1
90,52,2,0,3,4,5,0,0,0,0,0
80,44,2,0,2,3,5,0,0,0,0,0
72,39,2,0,2,2,4,0,0,0,0,0
67,34,2,0,2,2,2,0,0,0,0,0
57,29,2,0,1,2,1,0,0,0,0,0
47,21,2,0,0,1,1,0,0,0,0,0
39,16,2,0,5,5,5,1,1,1,0,0
31,8,2,0,5,3,5,1,1,1,0,0
26,3,2,0,5,3,5,0,1,0,0,0
6,3,2,0,4,3,5,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
85,90,1,2,5,5,4,1,1,0,0,0
80,85,1,2,5,5,2,1,1,0,0,0
70,77,1,2,4,4,2,1,1,0,0,0
62,69,1,2,4,2,2,1,1,0,0,0
52,59,1,2,2,2,2,1,1,0,0,0
47,51,1,2,2,1,1,1,1,0,0,0
47,31,1,2,1,1,1,1,0,0,0,0
37,23,1,2,0,0,1,1,0,0,1,0
32,23,0,2,5,5,5,1,1,1,0,0
27,18,0,2,5,5,3,1,1,1,0,0
22,8,0,2,4,5,2,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
87,82,2,2,4,3,4,1,1,1,0,0
77,82,2,2,3,3,4,0,1,1,1,0
72,62,1,2,2,3,3,0,1,1,1,0
64,46,0,2,2,1,3,0,1,1,0,0
64,31,0,2,2,1,2,0,0,1,0,0
54,26,0,2,1,1,1,0,0,1,0,0
49,16,0,2,0,1,0,0,0,1,0,1
100,100,2,2,5,5,5,1,1,1,0,1
90,92,2,1,5,4,4,1,1,1,0,0
75,87,2,1,4,4,4,1,1,0,0,0
67,87,2,1,4,3,4,0,1,0,0,0
62,82,2,1,4,3,2,0,1,0,0,0
54,74,2,1,4,1,2,0,1,0,0,0
49,66,2,1,4,0,1,0,1,0,0,1
29,56,2,0,2,0,1,0,1,0,0,0
24,46,2,0,1,0,0,0,1,0,0,0
4,46,2,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
90,92,2,1,5,4,4,1,1,1,0,0
85,92,2,1,5,4,3,0,1,1,0,1
55,92,2,0,4,4,3,0,0,1,0,0
50,84,2,0,4,3,2,0,0,1,0,0
40,79,2,0,3,3,1,0,0,1,0,0
35,69,2,0,2,3,0,0,0,1,0,0
27,59,2,0,1,2,0,0,0,1,0,0
19,49,2,0,0,1,0,0,0,1,0,0
6,44,2,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,84,1,2,5,4,4,1,1,1,0,0
85,74,1,2,3,4,4,1,1,1,1,0
75,58,0,2,2,3,4,1,1,1,0,0
70,48,0,2,1,3,3,1,1,1,0,0
62,48,0,2,1,2,3,0,1,1,0,0
57,43,0,2,1,2,1,0,1,1,0,1
47,33,0,1,0,2,0,0,1,1,0,0
47,15,0,1,0,1,0,0,0,1,0,1
100,100,2,2,5,5,5,1,1,1,0,1
100,70,2,1,4,5,5,1,0,1,1,1
90,50,1,0,3,5,4,1,0,1,0,0
80,45,1,0,2,5,3,1,0,1,0,0
75,32,1,0,2,4,3,1,0,0,0,0
67,24,1,0,2,2,3,1,0,0,0,0
59,14,1,0,1,1,3,1,0,0,0,0
54,14,1,0,1,1,2,0,0,0,0,0
49,9,1,0,1,1,0,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,92,2,2,5,4,5,0,1,1,0,0
100,74,2,2,5,3,5,0,0,1,0,0
95,64,2,2,4,3,4,0,0,1,0,0
90,59,2,2,4,3,2,0,0,1,0,0
85,49,2,2,4,3,1,0,0,0,0,0
75,41,2,2,3,2,1,0,0,0,0,0
65,36,2,2,2,2,0,0,0,0,0,0
55,28,2,2,1,1,0,0,0,0,0,1
35,20,2,1,5,5,5,1,1,1,0,0
35,10,2,1,4,5,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,87,2,2,5,4,5,1,1,0,0,0
95,82,2,2,5,4,4,0,1,0,0,1
85,72,2,1,4,4,3,0,1,0,0,0
75,64,2,1,3,3,3,0,1,0,0,0
70,59,2,1,3,3,1,0,1,0,0,0
62,49,2,1,2,2,1,0,1,0,1,1
62,19,1,0,2,2,0,0,0,0,0,0
54,11,1,0,2,0,0,0,0,0,0,0
44,1,1,0,5,5,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,90,2,2,4,5,4,1,1,1,1,0
65,90,1,2,3,5,4,1,0,1,0,0
60,82,1,2,3,4,3,1,0,1,0,0
52,77,1,2,3,3,2,1,0,1,0,0
52,67,1,2,2,3,2,0,0,1,0,0
47,52,1,2,1,3,2,0,0,0,0,0
37,47,1,2,0,3,1,0,0,0,1,0
32,31,0,2,0,2,0,0,0,0,0,0
24,23,0,2,5,5,5,1,1,1,0,0
19,15,0,2,5,4,4,1,1,1,0,0
9,10,0,2,4,4,3,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,92,2,2,4,4,5,1,1,1,1,1
80,72,1,1,3,4,4,1,1,1,0,0
70,67,1,1,2,4,3,1,1,1,0,1
54,62,1,0,2,3,2,1,1,1,0,0
39,57,1,0,2,3,2,1,0,0,0,0
31,52,1,0,2,2,1,1,0,0,1,0
26,32,0,0,1,2,0,1,0,0,0,0
18,32,0,0,1,1,0,0,0,0,0,0
8,24,0,0,5,5,5,1,1,1,0,0
3,9,0,0,4,5,5,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
95,90,1,2,5,5,3,1,1,1,0,0
87,80,1,2,4,4,3,1,1,1,0,0
79,72,1,2,4,2,3,1,1,1,1,0
69,62,0,2,3,2,2,1,1,1,0,0
64,54,0,2,3,1,1,1,1,1,0,0
54,49,0,2,2,1,0,1,1,1,0,0
41,44,0,2,2,0,0,1,1,0,0,1
41,34,0,1,1,0,0,0,1,0,0,0
41,14,0,1,5,5,5,1,1,1,0,0
41,4,0,1,4,5,5,0,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,95,2,2,5,5,3,1,1,1,0,0
90,90,2,2,5,5,1,1,1,1,0,0
82,80,2,2,4,4,1,1,1,1,1,0
82,64,1,2,4,3,1,0,1,1,0,0
72,54,1,2,2,3,1,0,1,1,0,0
64,46,1,2,2,1,1,0,1,1,0,0
44,46,1,2,1,1,1,0,0,1,0,0
31,41,1,2,1,0,1,0,0,0,0,1
21,31,1,1,5,5,5,1,1,1,0,1
11,16,1,0,5,5,4,1,1,0,0,0
6,6,1,0,4,5,3,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,90,2,2,4,4,5,1,1,1,0,0
87,85,2,2,4,4,3,1,1,1,0,0
74,80,2,2,4,3,3,1,1,0,0,0
69,80,2,2,4,3,2,0,1,0,0,0
64,72,2,2,4,2,1,0,1,0,1,0
34,72,1,2,3,2,1,0,0,0,0,0
29,64,1,2,3,1,0,0,0,0,0,0
19,56,1,2,2,0,0,0,0,0,0,0
9,46,1,2,5,5,5,1,1,1,1,0
4,21,0,2,4,5,5,1,1,0,0,0
4,1,0,2,3,5,5,1,0,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
92,84,1,2,5,3,5,1,1,1,1,0
82,74,0,2,4,3,4,1,1,1,0,0
77,69,0,2,4,3,2,1,1,1,0,1
67,59,0,1,3,3,1,1,1,1,0,1
46,54,0,0,3,2,1,1,1,0,0,0
41,44,0,0,2,2,0,1,1,0,0,0
31,36,0,0,1,1,0,1,1,0,0,0
31,18,0,0,1,0,0,1,0,0,0,0
21,18,0,0,5,5,5,1,1,1,0,0
11,13,0,0,5,5,4,1,1,0,0,0
6,8,0,0,5,5,2,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
100,80,2,2,4,5,5,1,0,1,0,0
90,80,2,2,3,5,5,0,0,1,0,0
82,75,2,2,3,4,4,0,0,1,0,0
77,65,2,2,2,4,3,0,0,1,0,0
69,57,2,2,2,2,3,0,0,1,0,0
56,52,2,2,2,1,3,0,0,0,0,0
51,42,2,2,1,1,2,0,0,0,0,0
46,34,2,2,1,0,1,0,0,0,0,0
36,29,2,2,5,5,5,1,1,1,0,1
10,29,2,1,5,4,5,1,0,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,4,5,4,1,1,1,0,0
85,85,2,2,3,5,3,1,1,1,1,1
85,69,1,1,3,4,3,0,1,1,0,0
77,64,1,1,3,3,2,0,1,1,1,0
72,39,0,1,2,3,2,0,1,0,0,0
64,31,0,1,2,1,2,0,1,0,0,0
59,21,0,1,1,1,1,0,1,0,0,0
54,11,0,1,0,1,0,0,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,92,2,2,5,3,5,1,1,1,1,0
82,92,1,2,4,3,5,0,1,1,0,0
77,87,1,2,4,3,3,0,1,1,0,0
67,82,1,2,3,3,2,0,1,1,0,1
52,77,1,1,3,3,1,0,1,0,0,0
52,62,1,1,3,3,0,0,0,0,0,0
44,54,1,1,3,1,0,0,0,0,0,1
28,44,1,0,2,0,0,0,0,0,0,0
18,34,1,0,5,5,5,1,1,1,1,0
8,18,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,84,1,2,4,4,5,1,1,1,0,1
70,76,1,1,3,3,5,1,1,1,0,0
70,68,1,1,3,2,5,0,1,1,0,0
65,58,1,1,2,2,4,0,1,1,0,0
57,48,1,1,1,1,4,0,1,1,0,0
52,43,1,1,1,1,2,0,1,1,0,0
32,43,1,1,0,1,2,0,0,1,0,0
27,30,1,1,0,0,2,0,0,0,0,0
22,25,1,1,5,5,5,1,1,1,0,0
12,15,1,1,3,5,5,1,1,1,0,0
4,7,1,1,3,3,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
92,95,2,2,5,4,4,1,1,1,0,0
84,90,2,2,5,3,3,1,1,1,0,0
74,80,2,2,3,3,3,1,1,1,0,0
69,70,2,2,3,3,2,1,1,0,0,0
61,60,2,2,2,2,2,1,1,0,0,0
46,60,2,2,2,2,1,1,0,0,0,0
36,52,2,2,1,1,1,1,0,0,1,0
31,52,1,2,1,1,0,0,0,0,1,0
21,36,0,2,5,5,5,1,1,1,0,0
11,31,0,2,4,5,4,1,1,1,0,0
3,21,0,2,3,4,4,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,0
95,92,2,2,5,4,4,1,1,1,0,0
90,92,2,2,5,4,3,0,1,1,0,0
80,84,2,2,4,3,3,0,1,1,1,1
40,84,1,1,3,3,3,0,0,1,0,0
30,79,1,1,3,3,2,0,0,0,1,0
20,69,0,1,2,3,1,0,0,0,0,1
4,59,0,0,1,2,1,0,0,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
90,84,1,2,4,4,5,1,1,1,1,0
82,64,0,2,3,3,5,1,1,1,0,0
72,54,0,2,1,3,5,1,1,1,0,0
72,44,0,2,1,3,5,0,0,1,0,1
56,36,0,1,1,1,5,0,0,1,0,0
46,31,0,1,0,1,4,0,0,1,0,0
41,23,0,1,0,0,3,0,0,1,0,1
26,18,0,0,0,0,2,0,0,0,0,0
21,13,0,0,5,5,5,1,1,1,0,0
11,5,0,0,4,4,5,1,1,1,0,0
100,100,2,2,5,5,5,1,1,1,0,1
80,95,2,1,4,5,4,1,1,1,0,0
70,90,2,1,3,5,3,1,1,1,0,0
60,82,2,1,2,4,3,1,1,1,0,0
52,74,2,1,2,2,3,1,1,1,0,0
42,66,2,1,1,1,3,1,1,1,0,0
34,61,2,1,1,0,2,1,1,1,0,0
29,61,2,1,1,0,1,0,1,1,0,0
19,56,2,1,1,0,0,0,1,0,1,0
100,100,2,2,5,5,5,1,1,1,0,0
87,95,2,2,5,4,5,1,1,0,1,0
79,85,1,2,5,3,4,1,1,0,1,0
74,75,0,2,5,3,2,1,1,0,0,1
54,70,0,1,4,3,1,1,1,0,0,0
54,50,0,1,3,3,1,1,0,0,0,0
46,42,0,1,3,1,1,1,0,0,0,0
46,32,0,1,2,1,1,0,0,0,0,0
41,24,0,1,2,0,0,0,0,0,0,0
31,14,0,1,5,5,5,1,1,1,0,1
16,9,0,0,5,5,4,1,1,0,0,0
6,4,0,0,4,5,3,1,1,0,0,0
100,100,2,2,5,5,5,1,1,1,0,0
90,95,2,2,5,5,4,1,1,0,1,0
85,75,1,2,4,5,3,1,1,0,0,0
75,65,1,2,2,5,3,1,1,0,0,0
70,60,1,2,2,5,1,1,1,0,1,0
60,44,0,2,1,4,1,1,1,0,0,0
60,34,0,2,0,4,1,0,1,0,0,0
55,26,0,2,0,3,0,0,1,0,0,0
37,26,0,2,0,2,0,0,0,0,0,0
29,18,0,2,5,5,5,1,1,1,0,0
21,18,0,2,5,4,5,0,1,1,0,0
11,8,0,2,3,4,5,0,1,1,0,0
1,3,0,2,3,4,4,0,1,0,0,0
100,100,2,2,5,5,5,1,1,1,1,0
92,90,1,2,5,4,4,1,1,1,0,0
82,85,1,2,4,4,3,1,1,1,0,0
